id_reservation,stays_in_week_nights,stays_in_weekend_nights,adults,children,babies,required_car_parking_spaces,meal,reserved_room_type,total_of_special_requests
106782,5,2,2,0.0,0,0,BB,A,1
106783,3,2,2,0.0,0,0,BB,A,2
106784,3,2,2,0.0,0,0,BB,A,2
106785,2,0,2,0.0,0,0,SC,A,2
106786,3,1,2,0.0,0,0,SC,A,1
106787,2,0,2,0.0,0,0,SC,A,2
106788,3,1,2,0.0,0,0,BB,A,2
106789,3,2,2,0.0,0,0,BB,A,0
106790,3,1,2,0.0,0,0,BB,B,2
106791,3,1,0,2.0,0,0,BB,B,2
106792,3,1,3,0.0,0,0,BB,D,2
106793,3,0,1,0.0,0,0,BB,A,3
106794,3,1,2,0.0,0,0,BB,A,0
106795,3,2,1,0.0,0,0,SC,A,0
106796,3,2,1,0.0,0,0,SC,A,0
106797,3,2,2,1.0,0,0,BB,A,0
106798,3,1,3,0.0,0,0,BB,D,2
106799,3,1,2,0.0,0,0,BB,A,3
106800,3,1,3,0.0,0,0,BB,D,2
106801,3,1,2,0.0,0,0,BB,D,2
106802,3,2,2,0.0,0,0,SC,A,0
106803,3,2,3,0.0,0,0,BB,E,3
106804,3,1,2,0.0,0,0,SC,A,0
106805,3,0,2,1.0,0,1,BB,A,2
106806,3,2,2,1.0,0,0,BB,A,1
106807,3,1,2,0.0,0,0,BB,D,2
106808,3,1,3,0.0,0,0,BB,A,1
106809,1,0,2,0.0,0,0,BB,A,0
106810,3,0,2,0.0,0,0,BB,A,1
106811,3,2,1,0.0,0,0,SC,A,0
106812,3,1,2,0.0,0,0,BB,E,2
106813,3,2,2,0.0,0,0,BB,D,0
106814,3,2,2,0.0,0,0,BB,A,0
106815,3,1,2,0.0,0,0,SC,A,0
106816,3,1,2,0.0,0,0,SC,A,2
106817,2,0,2,1.0,0,0,BB,D,0
106818,3,1,1,0.0,0,0,SC,A,3
106819,3,1,2,0.0,0,0,SC,A,3
106820,2,0,2,0.0,0,0,BB,D,0
106821,3,0,2,0.0,0,0,BB,D,0
106822,1,0,2,0.0,0,0,BB,A,0
106823,2,0,2,0.0,0,0,SC,A,0
106824,1,0,2,0.0,0,0,SC,A,0
106825,3,0,1,0.0,0,0,BB,A,1
106826,0,0,2,0.0,0,0,BB,A,0
106827,0,0,2,0.0,0,0,BB,F,0
106828,4,1,2,0.0,0,0,BB,A,1
106829,4,0,3,0.0,0,0,BB,E,0
106830,4,0,2,0.0,0,0,BB,A,2
106831,3,0,2,0.0,0,0,BB,A,0
106832,4,1,1,2.0,0,0,BB,A,2
106833,4,1,2,0.0,0,0,BB,A,1
106834,3,0,0,0.0,0,0,BB,A,1
106835,4,0,2,0.0,0,0,SC,A,0
106836,2,0,1,0.0,0,0,BB,A,1
106837,1,0,1,0.0,0,0,BB,A,0
106838,1,0,1,0.0,0,0,BB,A,0
106839,2,0,2,2.0,0,0,BB,A,0
106840,1,0,2,0.0,0,1,HB,A,1
106841,1,0,2,0.0,0,0,SC,A,0
106842,3,0,2,2.0,0,0,BB,F,1
106843,4,1,2,0.0,0,0,BB,D,1
106844,4,0,2,0.0,0,0,BB,E,0
106845,4,0,3,0.0,0,0,BB,D,0
106846,1,0,1,0.0,0,0,BB,A,1
106847,3,0,2,0.0,0,0,BB,A,0
106848,4,1,2,0.0,0,0,BB,D,0
106849,1,0,2,0.0,0,0,BB,D,1
106850,2,0,2,0.0,0,0,BB,A,0
106851,3,0,2,0.0,0,0,SC,A,3
106852,4,0,2,0.0,0,0,HB,A,1
106853,4,2,2,0.0,0,0,BB,A,0
106854,4,2,2,1.0,0,0,BB,A,0
106855,2,0,2,0.0,0,0,SC,A,1
106856,1,0,2,1.0,0,1,BB,A,1
106857,3,0,1,0.0,0,0,BB,A,0
106858,4,0,1,0.0,0,0,BB,D,1
106859,3,0,2,0.0,0,0,BB,A,1
106860,4,1,3,1.0,0,0,BB,G,1
106861,1,0,2,0.0,0,0,BB,A,1
106862,3,0,3,0.0,0,0,BB,D,0
106863,4,2,2,0.0,0,0,HB,A,0
106864,4,1,3,0.0,0,0,BB,D,0
106865,1,0,1,0.0,0,0,SC,A,0
106866,3,0,2,0.0,0,0,SC,A,1
106867,1,0,1,0.0,0,0,BB,A,0
106868,1,2,1,0.0,0,0,BB,A,0
106869,4,0,3,0.0,0,0,BB,D,2
106870,3,0,2,0.0,0,0,BB,A,0
106871,4,2,2,1.0,0,0,HB,A,1
106872,1,0,2,2.0,0,0,BB,F,0
106873,4,2,2,1.0,0,0,HB,A,1
106874,4,2,2,0.0,0,0,BB,A,0
106875,1,0,2,0.0,0,0,SC,A,1
106876,4,0,2,0.0,0,0,BB,D,1
106877,3,0,2,0.0,0,0,BB,A,0
106878,2,0,1,0.0,0,0,SC,A,1
106879,4,2,1,0.0,0,0,SC,A,0
106880,4,2,2,0.0,0,0,SC,A,0
106881,1,0,2,0.0,0,0,BB,E,0
106882,5,0,2,0.0,0,0,BB,D,0
106883,2,0,1,0.0,0,0,SC,A,0
106884,5,0,3,0.0,0,0,BB,E,1
106885,4,0,2,1.0,0,0,BB,D,3
106886,3,0,2,0.0,0,0,SC,A,3
106887,5,0,2,0.0,0,0,SC,A,0
106888,4,0,3,0.0,0,0,BB,D,0
106889,3,0,1,0.0,0,0,BB,A,2
106890,3,0,1,0.0,0,0,BB,A,1
106891,4,0,3,0.0,0,0,BB,D,1
106892,3,0,1,0.0,0,0,BB,A,1
106893,2,0,2,0.0,0,0,BB,D,0
106894,2,0,2,0.0,0,0,SC,A,0
106895,3,0,2,0.0,0,0,BB,A,0
106896,3,0,2,0.0,0,0,BB,A,2
106897,4,0,2,0.0,0,0,BB,A,1
106898,4,0,2,0.0,0,0,BB,D,2
106899,3,0,2,0.0,0,0,SC,A,1
106900,3,0,3,0.0,0,0,BB,D,1
106901,4,0,2,0.0,0,0,BB,D,2
106902,8,2,1,0.0,0,0,BB,E,0
106903,3,0,2,0.0,0,0,BB,A,0
106904,3,0,1,0.0,0,0,BB,A,2
106905,3,0,2,0.0,0,0,BB,A,0
106906,1,0,2,0.0,0,0,BB,A,0
106907,2,0,1,0.0,0,0,SC,A,0
106908,3,0,1,0.0,0,0,SC,A,1
106909,3,0,1,0.0,0,0,SC,A,1
106910,4,0,2,0.0,0,0,BB,D,2
106911,4,0,2,0.0,0,0,BB,D,2
106912,4,0,2,0.0,0,0,BB,A,3
106913,3,0,1,0.0,0,0,BB,A,2
106914,3,0,2,0.0,0,0,BB,A,1
106915,2,0,2,0.0,0,0,BB,D,1
106916,3,0,2,0.0,0,0,BB,A,0
106917,5,2,2,0.0,0,0,HB,D,0
106918,2,0,2,0.0,0,0,BB,A,0
106919,5,2,2,0.0,0,0,BB,A,2
106920,2,0,3,0.0,0,0,BB,D,1
106921,2,0,2,0.0,0,0,SC,A,1
106922,2,0,2,0.0,0,0,BB,A,0
106923,1,0,2,0.0,0,0,SC,A,1
106924,4,0,2,0.0,0,0,BB,A,1
106925,2,0,2,0.0,0,0,BB,A,0
106926,2,0,3,0.0,0,0,BB,E,1
106927,2,0,2,0.0,0,0,BB,A,0
106928,2,0,2,0.0,0,0,BB,A,0
106929,2,0,2,1.0,0,0,BB,A,1
106930,2,0,2,0.0,0,0,SC,A,2
106931,3,0,2,0.0,0,0,SC,A,0
106932,4,0,2,0.0,0,0,SC,A,0
106933,1,0,2,0.0,0,0,HB,A,1
106934,2,0,1,0.0,0,0,SC,A,0
106935,3,0,2,0.0,0,0,BB,A,1
106936,1,0,2,0.0,0,0,SC,A,0
106937,2,0,2,0.0,0,0,SC,A,1
106938,3,0,2,0.0,0,0,BB,A,0
106939,2,0,1,0.0,0,0,SC,A,0
106940,2,0,3,0.0,0,0,BB,D,1
106941,3,0,2,0.0,0,0,BB,A,3
106942,3,0,2,0.0,0,0,SC,A,1
106943,1,0,2,0.0,0,0,SC,A,1
106944,3,0,2,0.0,0,0,SC,A,2
106945,3,0,2,0.0,0,0,SC,A,2
106946,3,0,2,0.0,0,0,SC,A,2
106947,3,0,2,0.0,0,0,BB,A,0
106948,2,0,1,0.0,0,0,SC,A,0
106949,3,0,2,0.0,0,0,SC,A,2
106950,3,0,2,0.0,0,0,SC,A,2
106951,1,0,2,0.0,0,0,SC,A,1
106952,3,0,2,0.0,0,0,SC,A,2
106953,2,0,2,0.0,0,0,SC,A,0
106954,3,0,1,0.0,0,0,SC,A,0
106955,4,0,2,0.0,0,0,BB,A,3
106956,0,0,2,0.0,0,0,BB,A,0
106957,2,0,2,0.0,0,0,BB,D,1
106958,4,0,3,0.0,0,0,BB,D,2
106959,3,0,2,0.0,0,0,SC,A,1
106960,3,0,1,0.0,0,0,SC,A,1
106961,3,0,2,2.0,0,0,BB,F,1
106962,3,0,2,0.0,0,0,BB,A,0
106963,5,2,1,0.0,0,0,SC,A,0
106964,1,0,2,0.0,0,0,SC,A,2
106965,2,0,2,0.0,0,0,BB,A,1
106966,3,0,2,0.0,0,0,BB,A,0
106967,2,0,2,0.0,0,0,BB,A,1
106968,3,0,2,1.0,0,0,BB,A,1
106969,2,0,1,0.0,0,0,BB,A,0
106970,4,0,2,1.0,0,0,BB,A,1
106971,3,1,2,0.0,0,0,BB,D,0
106972,2,1,1,0.0,0,0,BB,A,0
106973,1,1,2,0.0,0,0,BB,A,0
106974,4,1,2,0.0,0,0,BB,A,0
106975,0,1,2,0.0,0,0,SC,A,0
106976,2,1,2,0.0,0,0,SC,A,1
106977,1,1,2,0.0,0,0,SC,A,1
106978,2,1,2,0.0,0,0,BB,A,0
106979,2,1,2,0.0,0,0,BB,A,0
106980,3,1,2,0.0,0,0,BB,A,2
106981,4,1,2,0.0,0,0,BB,D,0
106982,3,1,2,0.0,0,0,BB,A,1
106983,2,1,2,0.0,1,0,BB,A,2
106984,2,1,2,0.0,0,0,BB,A,0
106985,2,1,2,0.0,0,0,BB,D,0
106986,2,1,2,0.0,0,1,BB,A,0
106987,2,1,2,0.0,0,0,BB,A,0
106988,1,1,2,0.0,0,0,BB,A,2
106989,2,1,2,0.0,0,0,BB,A,1
106990,4,1,2,0.0,0,0,SC,A,0
106991,1,0,2,0.0,0,0,BB,E,1
106992,2,1,2,0.0,0,0,BB,A,1
106993,4,1,2,1.0,0,0,BB,D,1
106994,1,0,3,0.0,0,0,BB,D,1
106995,0,1,2,0.0,0,0,SC,A,1
106996,4,1,2,0.0,0,0,SC,A,1
106997,1,0,2,0.0,0,0,BB,E,1
106998,2,1,1,0.0,0,0,BB,A,2
106999,3,1,2,0.0,0,1,BB,A,0
107000,1,1,2,0.0,0,0,BB,D,0
107001,2,1,2,0.0,0,0,BB,A,2
107002,5,1,2,0.0,1,0,BB,A,2
107003,2,1,2,0.0,0,0,BB,A,1
107004,2,1,2,0.0,0,0,BB,A,2
107005,2,1,2,0.0,0,0,SC,A,1
107006,2,1,2,0.0,0,0,BB,D,0
107007,2,1,2,0.0,0,0,BB,D,1
107008,2,1,2,0.0,0,0,BB,A,0
107009,5,2,2,0.0,0,0,HB,D,0
107010,1,1,3,0.0,0,0,BB,D,0
107011,1,1,2,0.0,0,0,BB,A,1
107012,4,1,1,0.0,0,0,SC,A,0
107013,1,1,2,0.0,0,0,BB,D,0
107014,2,1,1,0.0,0,0,SC,A,1
107015,4,1,2,0.0,0,0,BB,D,2
107016,2,1,3,0.0,0,1,BB,D,2
107017,2,1,2,0.0,0,0,SC,A,1
107018,3,1,2,0.0,0,0,BB,A,1
107019,3,1,1,0.0,0,0,SC,A,1
107020,0,1,1,0.0,0,0,SC,A,0
107021,4,1,2,0.0,0,0,BB,A,0
107022,0,1,2,0.0,0,0,BB,A,0
107023,0,1,1,0.0,0,0,BB,E,0
107024,3,1,1,0.0,0,0,SC,A,1
107025,2,1,2,0.0,0,0,SC,A,0
107026,3,1,2,0.0,0,0,BB,A,0
107027,9,3,0,0.0,0,0,BB,A,0
107028,0,0,0,0.0,0,0,SC,D,0
107029,2,1,2,0.0,0,0,BB,A,0
107030,1,2,2,0.0,0,0,BB,A,0
107031,0,2,2,0.0,0,0,SC,A,1
107032,1,2,2,0.0,0,0,BB,A,2
107033,4,2,2,0.0,0,0,BB,D,1
107034,0,0,0,0.0,0,0,BB,A,0
107035,0,1,1,0.0,0,0,BB,B,0
107036,0,1,2,0.0,0,0,BB,B,0
107037,3,2,2,0.0,0,0,SC,A,2
107038,3,2,2,0.0,0,0,BB,A,1
107039,0,1,1,0.0,0,0,SC,A,0
107040,0,2,2,0.0,0,0,BB,A,0
107041,0,1,2,0.0,0,0,BB,A,0
107042,3,2,2,0.0,0,0,BB,D,0
107043,0,1,1,0.0,0,0,BB,A,0
107044,0,2,1,0.0,0,0,SC,A,0
107045,0,1,1,0.0,0,0,BB,A,0
107046,0,1,1,0.0,0,0,BB,A,1
107047,0,1,1,0.0,0,0,BB,A,0
107048,0,1,2,0.0,0,0,BB,A,0
107049,0,1,1,0.0,0,0,BB,A,0
107050,0,2,2,0.0,0,0,SC,A,0
107051,3,2,2,0.0,0,0,BB,A,0
107052,0,2,1,0.0,0,0,BB,A,0
107053,0,2,2,0.0,0,0,SC,A,2
107054,2,2,2,0.0,0,0,SC,A,1
107055,3,2,2,0.0,0,0,SC,A,1
107056,1,2,3,0.0,0,0,HB,E,1
107057,2,2,2,0.0,0,0,SC,A,0
107058,1,2,2,0.0,0,0,BB,D,1
107059,2,2,3,0.0,0,0,BB,D,0
107060,0,1,2,0.0,0,0,SC,A,1
107061,0,1,2,0.0,0,0,BB,D,1
107062,3,2,2,0.0,0,0,SC,A,0
107063,0,1,1,0.0,0,0,BB,A,0
107064,1,2,2,0.0,0,0,BB,A,1
107065,2,2,2,0.0,0,0,BB,D,1
107066,3,2,2,0.0,0,0,BB,D,0
107067,4,2,2,0.0,0,0,BB,A,1
107068,0,2,1,0.0,0,0,BB,A,1
107069,1,2,2,0.0,0,0,BB,A,3
107070,3,2,2,0.0,1,0,BB,A,0
107071,3,2,2,0.0,0,0,BB,A,1
107072,4,2,2,0.0,0,0,BB,D,1
107073,5,3,2,0.0,0,0,SC,A,3
107074,0,2,2,0.0,0,0,BB,A,2
107075,0,0,2,0.0,0,0,HB,E,0
107076,2,2,2,2.0,0,0,BB,F,2
107077,0,1,1,0.0,0,0,BB,A,0
107078,1,0,2,0.0,0,0,SC,A,0
107079,4,2,2,0.0,0,0,BB,D,0
107080,4,2,2,0.0,0,0,BB,D,0
107081,1,1,2,0.0,0,0,BB,A,1
107082,1,1,2,0.0,0,0,BB,A,1
107083,1,1,1,0.0,0,0,BB,A,0
107084,1,1,2,0.0,0,0,BB,A,1
107085,1,1,2,0.0,0,0,BB,A,1
107086,1,1,2,0.0,0,0,BB,A,1
107087,1,1,2,0.0,0,0,BB,A,1
107088,1,2,2,0.0,0,0,BB,D,0
107089,1,1,2,0.0,0,0,BB,A,1
107090,1,1,2,0.0,0,0,BB,A,1
107091,1,1,1,0.0,0,0,BB,A,0
107092,1,1,1,0.0,0,0,BB,E,2
107093,1,1,2,0.0,0,0,BB,A,1
107094,1,1,2,0.0,0,0,BB,A,1
107095,1,1,2,0.0,0,0,BB,A,1
107096,1,1,2,0.0,0,0,BB,A,1
107097,1,1,2,0.0,0,0,BB,A,1
107098,1,1,2,0.0,0,0,BB,A,1
107099,1,1,2,0.0,0,0,BB,A,1
107100,1,1,2,0.0,0,0,BB,A,1
107101,1,1,1,0.0,0,0,BB,D,2
107102,1,1,2,0.0,0,0,BB,A,1
107103,1,1,2,0.0,0,0,BB,A,1
107104,1,1,2,0.0,0,0,BB,A,1
107105,1,1,2,0.0,0,0,BB,A,1
107106,1,1,1,0.0,0,0,BB,A,1
107107,1,1,2,0.0,0,0,BB,A,1
107108,1,1,2,0.0,0,0,BB,A,1
107109,1,1,2,0.0,0,0,BB,A,1
107110,1,1,1,0.0,0,0,BB,A,1
107111,1,1,1,0.0,0,0,BB,A,0
107112,1,1,3,0.0,0,0,BB,A,1
107113,1,1,1,0.0,0,0,BB,A,1
107114,1,1,2,0.0,0,0,BB,A,1
107115,1,1,2,0.0,0,0,BB,A,1
107116,1,1,1,0.0,0,0,BB,A,0
107117,1,1,1,0.0,0,0,BB,A,0
107118,1,1,1,0.0,0,0,BB,A,0
107119,1,1,2,0.0,0,0,BB,A,1
107120,1,1,2,0.0,0,0,BB,A,1
107121,1,2,1,0.0,0,0,BB,D,2
107122,1,1,2,0.0,0,0,BB,A,1
107123,1,2,2,0.0,0,0,BB,A,0
107124,1,1,2,0.0,0,0,BB,A,0
107125,1,0,1,0.0,0,0,BB,A,0
107126,1,2,2,0.0,0,0,BB,A,3
107127,1,1,1,0.0,0,0,BB,A,0
107128,1,1,1,0.0,0,0,BB,A,0
107129,1,1,1,0.0,0,0,BB,D,0
107130,2,2,2,0.0,0,0,BB,D,0
107131,2,2,2,0.0,0,0,SC,A,1
107132,1,1,2,0.0,0,0,BB,D,0
107133,1,2,2,0.0,0,0,BB,A,2
107134,1,2,2,0.0,0,0,SC,A,1
107135,3,2,2,0.0,0,0,BB,A,1
107136,1,2,2,0.0,0,0,BB,A,0
107137,1,2,3,0.0,0,0,BB,D,1
107138,1,1,1,0.0,0,0,BB,E,0
107139,1,2,2,0.0,0,0,BB,A,0
107140,2,2,2,0.0,0,0,BB,A,1
107141,2,2,2,1.0,0,0,BB,A,3
107142,1,2,3,0.0,0,0,BB,D,2
107143,1,2,2,0.0,0,0,BB,D,2
107144,3,2,2,0.0,0,0,BB,A,0
107145,2,2,2,2.0,0,0,BB,G,0
107146,3,2,2,0.0,0,0,BB,D,2
107147,1,0,1,0.0,0,0,BB,D,0
107148,2,2,2,0.0,0,0,BB,D,0
107149,1,1,2,0.0,0,0,BB,A,1
107150,1,2,1,0.0,0,0,BB,D,2
107151,1,1,1,0.0,0,0,BB,A,1
107152,3,2,2,0.0,0,0,BB,A,0
107153,1,1,1,0.0,0,0,BB,E,0
107154,1,1,1,0.0,0,0,BB,E,0
107155,0,0,0,0.0,0,0,BB,A,0
107156,2,0,2,0.0,0,0,SC,A,0
107157,2,2,2,0.0,0,0,SC,A,0
107158,0,0,0,0.0,0,0,BB,A,0
107159,2,2,1,0.0,0,0,BB,A,2
107160,2,2,2,0.0,0,0,BB,A,1
107161,2,2,2,0.0,0,0,BB,A,1
107162,2,2,2,0.0,0,0,BB,A,1
107163,2,2,2,0.0,0,0,BB,A,1
107164,2,2,2,0.0,0,0,BB,A,1
107165,2,2,2,0.0,0,0,BB,A,1
107166,2,2,2,0.0,0,0,BB,A,1
107167,2,2,2,0.0,0,0,BB,A,1
107168,2,2,2,0.0,0,0,BB,A,1
107169,2,2,2,0.0,0,0,BB,A,1
107170,2,2,2,0.0,0,0,BB,A,1
107171,2,2,2,0.0,0,0,BB,A,0
107172,2,2,1,0.0,0,0,BB,A,2
107173,2,0,2,0.0,0,0,BB,A,0
107174,2,2,2,0.0,0,0,BB,A,2
107175,2,2,2,0.0,0,0,BB,D,1
107176,3,2,2,0.0,0,0,BB,A,0
107177,2,0,2,0.0,1,0,BB,A,2
107178,2,2,2,0.0,0,0,BB,D,0
107179,2,2,2,0.0,0,0,BB,A,2
107180,2,2,2,0.0,0,0,BB,A,3
107181,2,2,2,0.0,0,0,SC,A,0
107182,2,2,2,0.0,0,0,BB,A,1
107183,2,0,1,0.0,0,0,BB,D,0
107184,3,2,3,0.0,0,0,BB,E,3
107185,1,0,2,0.0,0,1,BB,A,0
107186,2,2,2,1.0,0,0,BB,A,3
107187,2,1,2,0.0,0,0,HB,A,3
107188,2,2,2,0.0,0,0,BB,A,1
107189,2,2,2,0.0,0,0,BB,D,3
107190,2,0,1,0.0,0,0,BB,A,2
107191,2,0,1,0.0,0,0,BB,A,2
107192,2,0,1,0.0,0,0,BB,A,2
107193,2,0,1,0.0,0,0,BB,A,2
107194,2,0,2,0.0,0,0,BB,A,0
107195,2,2,2,0.0,0,0,BB,A,0
107196,2,1,2,0.0,0,0,BB,A,2
107197,2,0,1,0.0,0,0,BB,D,0
107198,1,0,2,0.0,0,0,SC,A,0
107199,2,2,1,0.0,0,0,BB,A,0
107200,1,0,1,0.0,0,0,BB,A,0
107201,2,0,1,0.0,0,0,BB,D,1
107202,2,2,3,0.0,0,0,BB,A,0
107203,1,0,1,0.0,0,0,SC,A,0
107204,2,0,2,0.0,0,0,SC,A,0
107205,5,2,1,0.0,0,0,SC,A,2
107206,2,1,3,0.0,0,0,BB,D,0
107207,1,0,1,0.0,0,0,SC,A,0
107208,1,0,1,0.0,0,0,BB,A,0
107209,3,2,2,0.0,0,0,BB,D,1
107210,2,2,2,0.0,0,0,BB,A,0
107211,3,1,2,0.0,0,0,BB,A,1
107212,1,0,1,0.0,0,0,SC,A,0
107213,3,0,1,0.0,0,0,BB,A,0
107214,3,2,2,0.0,0,0,BB,A,2
107215,3,1,2,0.0,0,0,SC,A,0
107216,3,1,2,0.0,0,0,SC,A,0
107217,1,0,1,0.0,0,0,SC,A,0
107218,1,0,1,0.0,0,0,SC,A,0
107219,4,2,2,1.0,0,0,BB,A,3
107220,3,0,2,0.0,0,0,BB,D,2
107221,3,0,2,0.0,1,0,BB,D,3
107222,3,1,2,0.0,0,0,BB,A,0
107223,3,0,2,1.0,0,0,BB,A,3
107224,3,1,1,0.0,0,0,SC,A,1
107225,3,0,2,0.0,0,0,SC,A,1
107226,3,2,2,0.0,0,0,BB,D,1
107227,3,2,2,0.0,0,0,BB,A,0
107228,3,2,2,0.0,0,0,BB,A,2
107229,2,0,1,0.0,0,0,BB,A,1
107230,2,0,1,0.0,0,1,BB,A,1
107231,3,1,2,1.0,0,0,BB,D,0
107232,1,0,1,0.0,0,0,SC,A,0
107233,1,0,1,0.0,0,0,SC,A,0
107234,3,1,1,0.0,0,0,BB,A,0
107235,3,1,2,0.0,0,0,BB,A,0
107236,1,0,1,0.0,0,0,BB,A,0
107237,2,0,1,0.0,0,0,BB,A,0
107238,2,0,1,0.0,0,0,BB,A,0
107239,3,2,2,0.0,0,0,SC,A,0
107240,1,0,1,0.0,0,0,SC,A,0
107241,1,0,1,0.0,0,0,SC,A,0
107242,1,0,1,0.0,0,0,HB,A,0
107243,3,2,2,0.0,0,0,BB,D,1
107244,2,0,2,0.0,0,0,BB,D,0
107245,2,0,1,0.0,0,0,BB,A,0
107246,3,1,2,0.0,0,0,BB,A,0
107247,1,0,2,0.0,0,0,BB,A,0
107248,3,2,2,0.0,0,0,BB,D,1
107249,3,2,2,0.0,0,0,BB,A,0
107250,1,0,2,0.0,0,1,SC,A,1
107251,3,2,2,0.0,0,0,BB,A,1
107252,3,1,2,0.0,0,0,BB,A,2
107253,3,1,2,0.0,0,0,SC,A,1
107254,3,0,2,0.0,0,0,BB,A,1
107255,3,2,2,0.0,0,0,SC,A,0
107256,3,1,2,0.0,0,0,BB,D,4
107257,3,0,2,0.0,0,0,BB,A,0
107258,3,1,2,0.0,0,0,BB,D,3
107259,2,0,1,0.0,0,0,BB,A,1
107260,1,0,1,0.0,0,0,BB,A,1
107261,3,1,2,1.0,0,0,BB,A,3
107262,5,2,2,0.0,0,0,BB,D,0
107263,3,2,3,0.0,0,0,BB,E,3
107264,3,2,2,0.0,0,0,BB,D,0
107265,3,1,2,0.0,0,0,BB,A,1
107266,4,2,2,0.0,0,0,BB,A,2
107267,3,1,2,0.0,0,0,BB,D,0
107268,2,0,2,0.0,0,0,BB,A,1
107269,3,1,2,0.0,0,0,BB,A,0
107270,3,1,2,0.0,0,0,BB,D,1
107271,3,1,2,1.0,0,0,HB,A,3
107272,1,0,1,0.0,0,0,BB,A,0
107273,3,2,2,0.0,0,0,SC,A,0
107274,3,0,2,0.0,0,0,BB,A,0
107275,1,0,2,0.0,0,0,BB,A,2
107276,4,2,1,1.0,0,0,SC,A,0
107277,3,0,2,0.0,0,0,BB,D,1
107278,1,0,2,0.0,0,0,BB,A,0
107279,1,0,2,0.0,0,0,SC,A,0
107280,3,2,1,0.0,0,0,BB,D,0
107281,3,0,1,0.0,0,0,HB,D,1
107282,3,0,1,0.0,0,0,BB,A,0
107283,1,0,2,0.0,0,0,BB,A,0
107284,4,1,2,0.0,0,0,BB,A,0
107285,4,0,2,0.0,0,0,SC,A,3
107286,4,1,2,0.0,0,0,BB,D,0
107287,5,2,2,0.0,0,0,BB,D,0
107288,4,1,2,0.0,0,0,BB,D,0
107289,4,0,2,0.0,0,0,BB,D,0
107290,2,0,2,0.0,0,0,SC,A,0
107291,4,1,2,0.0,1,0,BB,F,2
107292,3,0,1,0.0,0,0,BB,A,1
107293,3,0,2,0.0,0,0,SC,A,2
107294,3,0,2,0.0,0,0,BB,A,2
107295,1,0,2,0.0,0,0,FB,A,1
107296,4,2,1,0.0,0,0,BB,A,0
107297,3,0,2,0.0,0,0,BB,A,1
107298,3,0,2,0.0,0,0,BB,A,1
107299,4,0,3,0.0,0,0,BB,E,1
107300,1,0,2,0.0,0,0,BB,A,0
107301,1,0,2,0.0,0,0,BB,D,0
107302,3,0,2,0.0,0,0,SC,A,2
107303,3,0,1,0.0,0,0,BB,D,1
107304,5,2,2,0.0,0,0,BB,A,2
107305,4,0,2,0.0,0,0,SC,A,0
107306,1,0,2,0.0,0,0,BB,A,0
107307,3,0,2,0.0,0,0,BB,D,2
107308,3,0,2,0.0,0,0,BB,A,1
107309,3,0,2,0.0,0,0,BB,D,3
107310,4,0,2,0.0,0,0,BB,A,0
107311,4,1,1,0.0,0,0,SC,A,0
107312,5,2,2,0.0,0,0,BB,A,3
107313,4,0,2,0.0,0,0,HB,A,0
107314,4,1,2,0.0,0,0,BB,E,1
107315,4,0,2,0.0,0,0,BB,A,1
107316,4,0,2,0.0,0,0,BB,D,0
107317,3,0,2,0.0,0,0,BB,A,0
107318,4,2,2,0.0,0,0,BB,A,2
107319,4,0,2,0.0,0,0,HB,D,1
107320,1,0,1,0.0,0,0,SC,A,1
107321,2,0,2,0.0,0,0,SC,A,2
107322,3,0,2,0.0,0,0,SC,A,1
107323,3,0,2,0.0,0,0,HB,A,0
107324,5,2,2,0.0,0,0,HB,D,1
107325,1,0,1,0.0,0,0,BB,A,0
107326,3,0,2,0.0,0,0,SC,A,2
107327,3,0,2,0.0,0,0,SC,A,2
107328,4,0,2,0.0,0,0,SC,A,0
107329,3,0,2,0.0,0,0,BB,A,3
107330,1,0,2,0.0,0,0,SC,A,0
107331,1,0,2,0.0,0,0,SC,A,0
107332,1,0,2,0.0,0,0,SC,A,0
107333,3,0,2,0.0,0,0,BB,A,3
107334,3,0,2,0.0,0,0,BB,D,0
107335,2,0,3,0.0,0,0,BB,F,1
107336,1,0,2,0.0,0,0,SC,A,1
107337,3,0,2,0.0,0,0,BB,A,0
107338,1,0,2,0.0,1,0,BB,D,2
107339,5,0,2,0.0,0,0,BB,A,1
107340,5,0,1,0.0,0,0,BB,A,1
107341,4,0,2,0.0,0,0,BB,D,2
107342,3,0,2,0.0,0,0,BB,A,0
107343,3,0,2,0.0,0,0,BB,A,1
107344,1,0,2,0.0,0,0,BB,D,1
107345,4,0,2,0.0,0,0,BB,D,1
107346,1,0,2,0.0,0,0,BB,D,1
107347,1,0,3,0.0,0,0,BB,D,1
107348,1,0,2,0.0,0,0,SC,A,2
107349,3,0,2,0.0,0,0,SC,A,3
107350,3,0,2,0.0,0,1,BB,A,2
107351,3,0,2,0.0,0,0,BB,A,0
107352,3,0,2,0.0,0,0,BB,A,0
107353,2,0,2,0.0,0,0,BB,A,0
107354,2,0,3,0.0,0,0,BB,A,1
107355,2,0,3,0.0,0,0,BB,D,1
107356,3,0,2,0.0,0,0,BB,A,1
107357,2,0,2,0.0,0,0,BB,A,2
107358,5,0,2,0.0,0,0,BB,A,0
107359,1,0,2,0.0,0,0,SC,A,0
107360,2,0,2,0.0,0,0,BB,A,0
107361,5,2,2,0.0,0,0,BB,D,1
